20181201,76,\N,\N
20181201,172,\N,\N
20181201,187,\N,\N
20181201,0,\N,\N
20181201,153,\N,\N
20181201,201,\N,\N
20181201,50,\N,\N
20181201,0,\N,\N
20181201,18,\N,\N
20181201,106,南京,中华门
20181201,22,\N,\N
20181201,73,\N,\N
20181201,55,\N,\N
20181201,41,\N,\N
20181201,24,\N,\N
20181201,53,\N,\N
20181201,80,\N,\N
20181201,16,\N,\N
20181201,32,\N,\N
20181201,171,\N,\N
20181201,130,南京,瑞金路
20181201,136,\N,\N
20181201,44,\N,\N
20181201,103,\N,\N
20181201,123,\N,\N
20181201,70,\N,\N
20181201,38,\N,\N
20181201,56,\N,\N
20181201,96,\N,\N
20181201,113,\N,\N
20181201,61,\N,\N
20181201,41,南京,玄武湖
20181201,60,\N,\N
20181201,88,\N,\N
20181201,32,\N,\N
20181201,129,\N,\N
20181201,133,\N,\N
20181201,58,\N,\N
20181201,100,\N,\N
20181201,88,\N,\N
20181201,36,\N,\N
20181201,42,\N,\N
20181201,127,南京,浦口
20181201,130,\N,\N
20181201,129,\N,\N
20181201,46,\N,\N
20181201,43,\N,\N
20181201,35,\N,\N
20181201,223,\N,\N
20181201,0,\N,\N
20181201,134,\N,\N
20181201,197,\N,\N
20181201,159,\N,\N
20181201,85,南京,奥体中心
20181201,50,\N,\N
20181201,41,\N,\N
20181201,104,\N,\N
20181201,102,\N,\N
20181201,141,\N,\N
20181201,40,\N,\N
20181201,19,\N,\N
20181201,93,\N,\N
20181201,26,\N,\N
20181201,248,\N,\N
20181201,121,南京,仙林大学城
20181201,94,\N,\N
20181201,128,\N,\N
20181201,24,\N,\N
20181201,118,\N,\N
20181201,148,\N,\N
20181201,62,\N,\N
20181201,70,\N,\N
20181201,58,\N,\N
20181201,149,\N,\N
20181201,14,\N,\N
20181201,111,苏州,上方山
20181201,99,\N,\N
20181201,18,\N,\N
20181201,119,\N,\N
20181201,28,\N,\N
20181201,40,\N,\N
20181201,28,\N,\N
20181201,30,\N,\N
20181201,11,\N,\N
20181201,65,\N,\N
20181201,49,\N,\N
20181201,92,苏州,南门
20181201,41,\N,\N
20181201,42,\N,\N
20181201,188,\N,\N
20181201,47,\N,\N
20181201,39,\N,\N
20181201,147,\N,\N
20181201,170,\N,\N
20181201,193,\N,\N
20181201,198,\N,\N
20181201,186,\N,\N
20181201,0,天津,南京路
20181201,81,苏州,彩香
20181201,36,\N,\N
20181201,144,\N,\N
20181201,156,\N,\N
20181201,107,\N,\N
20181201,213,\N,\N
20181201,167,\N,\N
20181201,105,苏州,轧钢厂
20181201,71,苏州,吴中区
20181201,109,苏州,苏州新区
20181201,73,苏州,苏州工业园区
20181201,79,苏州,相城区
20181201,70,南通,南郊
20181201,53,南通,虹桥
20181201,53,南通,城中
20181201,49,南通,星湖花园
20181201,126,天津,大直沽八号路
20181201,46,南通,紫琅学院
20181201,54,连云港,市环境监测站
20181201,43,连云港,洪门派出所
20181201,0,连云港,墟沟核电专家村
20181201,0,连云港,开发区恒瑞医药公司
20181201,0,徐州,黄河新村
20181201,72,徐州,淮塔
20181201,92,徐州,铜山兽医院
20181201,0,徐州,新城区
20181201,89,徐州,桃园路
20181201,123,天津,前进路
20181201,99,徐州,农科院
20181201,108,徐州,铜山区环保局
20181201,0,扬州,城东财政所
20181201,0,扬州,市监测站
20181201,85,扬州,邗江监测站
20181201,94,扬州,第四医院
20181201,0,无锡,雪浪
20181201,84,无锡,黄巷
20181201,101,无锡,曹张
20181201,53,无锡,漆塘
20181201,143,天津,北辰科技园区
20181201,88,无锡,东亭
20181201,93,无锡,旺庄
20181201,86,无锡,荣巷
20181201,86,无锡,堰桥
20181201,91,常州,市监测站
20181201,127,常州,城建学校
20181201,0,常州,常工院
20181201,0,常州,潞城
20181201,0,常州,武进监测站
20181201,132,常州,安家
20181201,100,北京,定陵
20181201,0,天津,天山路
20181201,123,镇江,环境监测站
20181201,0,镇江,新区办事处
20181201,64,镇江,职教中心
20181201,101,镇江,丹徒区监测站
20181201,134,泰州,公园路
20181201,62,泰州,莲花
20181201,91,泰州,高港区政府
20181201,0,泰州,留学生创业园
20181201,75,淮安,钵池山
20181201,65,淮安,北京南路
20181201,134,天津,跃进路
20181201,72,淮安,市监测站
20181201,100,淮安,楚州区监测站
20181201,58,淮安,淮阴区监测站
20181201,17,盐城,盐城电厂
20181201,79,盐城,市监测站
20181201,73,盐城,文峰中学
20181201,0,盐城,开发区管委会
20181201,45,宿迁,市监测站
20181201,0,宿迁,宿迁学院
20181201,31,宿迁,宿迁中学
20181201,93,天津,第四大街
20181201,68,宿迁,宿豫区环保局
20181201,22,杭州,滨江
20181201,43,杭州,西溪
20181201,79,杭州,千岛湖
20181201,28,杭州,下沙
20181201,107,杭州,卧龙桥
20181201,82,杭州,浙江农大
20181201,108,杭州,朝晖五区
20181201,155,杭州,和睦小学
20181201,111,杭州,临平镇
20181201,110,天津,永明路
20181201,99,杭州,城厢镇
20181201,110,杭州,云栖
20181201,92,宁波,区环保大楼
20181201,28,宁波,万里学院
20181201,45,宁波,龙赛医院
20181201,35,宁波,三江中学
20181201,48,宁波,市政管理站
20181201,0,宁波,钱湖水厂
20181201,32,宁波,太古小学
20181201,43,宁波,市环境监测中心
20181201,0,天津,航天路
20181201,40,温州,瓯海
20181201,40,温州,南浦
20181201,38,温州,龙湾
20181201,32,温州,市站
20181201,30,绍兴,袍江站
20181201,118,绍兴,城东开发委
20181201,125,绍兴,市环保站
20181201,0,湖州,城北水厂
20181201,0,湖州,城西水厂
20181201,76,湖州,吉山新村
20181201,73,天津,汉北路
20181201,0,嘉兴,清河小学
20181201,87,嘉兴,嘉兴学院
20181201,61,嘉兴,监测站
20181201,0,台州,黄岩环保大楼
20181201,31,台州,台州环保大楼
20181201,35,台州,路桥田洋王
20181201,39,舟山,定海檀枫
20181201,19,舟山,普陀东港
20181201,11,舟山,临城新区
20181201,15,金华,四中
20181201,132,天津,团泊洼
20181201,0,金华,十五中
20181201,63,金华,监测站
20181201,58,衢州,环保大楼
20181201,58,衢州,实验学校
20181201,54,衢州,衢州学院
20181201,62,丽水,监测站大楼
